created_date,final_score,score
2012-07-19,0.2675376534461975,4.5
2012-07-20,0.31481376886367796,2.0
2012-07-22,0.0,2.0
2012-07-23,0.00986248254776001,2.8
2012-07-24,0.12689249515533446,3.6
2012-07-25,0.12014398574829102,2.8
2012-07-26,-0.13703505992889403,2.2
2012-07-27,0.5108097791671753,3.5
2012-07-29,0.5732487887144089,3.5
2012-07-30,0.3278282880783081,2.4
2012-07-31,0.186021888256073,2.4
2012-08-01,0.07554279565811158,2.6
2012-08-02,0.022144269943237305,3.8
2012-08-03,0.14589242935180663,5.4
2012-08-04,-0.34894356727600095,2.4
2012-08-05,-0.33245404362678527,3.2
2012-08-06,-0.02697588801383972,2.0
2012-08-07,-0.371238648891449,2.4
2012-08-08,-0.3126305818557739,3.2
2012-08-09,0.35488198399543763,2.6
2012-08-10,0.15571448802947999,2.0
2012-08-11,0.139733624458313,2.2
2012-08-12,0.4065968096256256,2.0
2012-08-13,-0.4031936526298523,2.0
2012-08-14,0.02287592887878418,2.8
2012-08-15,-0.14087381958961487,2.2
2012-08-16,-0.01984255909919739,2.0
2012-08-17,0.06498273611068725,3.0
2012-08-18,-0.41384204626083376,3.4
2012-08-19,-0.41254758834838867,2.0
2012-08-20,-0.017257606983184813,3.4
2012-08-21,-0.4290802478790283,4.6
2012-08-22,0.08622021675109863,2.8
2012-08-23,0.004477238655090332,3.0
2012-08-24,-0.26760789155960085,3.2
2012-08-25,-0.34077225923538207,3.6
2012-08-26,0.0,2.0
2012-08-27,-0.16691873073577881,3.0
2012-08-29,0.763444447517395,2.6
2012-08-30,0.0,3.0
2012-08-31,0.4683353900909424,4.5
2012-09-02,0.5199811458587646,2.0
2012-09-04,-0.595581305027008,2.6
2012-09-05,-0.21922253370285033,4.0
2012-09-06,0.03375717401504517,3.2
2012-09-07,0.0027809619903564455,2.8
2012-09-08,0.0,2.0
2012-09-11,-0.132506263256073,2.0
2012-09-12,0.13943557739257811,2.4
2012-09-13,0.15893062353134155,2.8
2012-09-14,0.03394128084182739,2.4
2012-09-15,0.6430758595466614,2.4
2012-09-17,0.9428315758705139,3.0
2012-09-18,-0.29494403302669525,2.5
2012-09-19,0.24632136027018228,2.3333333333333335
2012-09-20,-0.6081381440162659,2.0
2012-09-21,-0.44575911164283755,2.6
2012-09-22,0.04267423152923584,2.8
2012-09-24,0.13669267296791077,2.0
2012-09-25,0.0,2.0
2012-09-26,0.41631263494491577,3.0
2012-09-27,-0.3033704400062561,2.6
2012-09-29,0.29793453216552734,3.3333333333333335
2012-09-30,-0.6963449120521545,4.0
2012-10-01,0.0,2.5
2012-10-02,0.0,4.666666666666667
2012-10-03,0.47358599305152893,3.0
2012-10-04,-0.04511761665344238,3.3333333333333335
2012-10-05,0.7333661317825317,2.0
2012-10-06,0.0,2.0
2012-10-08,0.36180177330970764,2.0
2012-10-09,0.012917399406433105,2.0
2012-10-10,0.022988816102345783,2.3333333333333335
2012-10-11,0.12905606627464294,3.0
2012-10-12,-0.9200286567211151,6.0
2012-10-13,0.39055201411247253,2.0
2012-10-14,0.4090602993965149,2.5
2012-10-15,-0.33758159875869753,3.6
2012-10-16,0.6544093787670135,2.0
2012-10-17,-0.35632815957069397,2.0
2012-10-18,0.0,3.0
2012-10-19,0.0,4.0
2012-10-21,0.0,2.0
2012-10-22,0.0,3.0
2012-10-23,0.0,2.3333333333333335
2012-10-24,-0.6479253172874451,2.0
2012-10-25,-0.16063186526298523,6.25
2012-10-26,-0.3222878575325012,3.0
2012-10-27,0.1745432416598002,2.3333333333333335
2012-10-30,-0.6809741854667664,2.0
2012-10-31,0.0,2.0
2012-11-06,0.9607658386230469,2.0
2012-11-08,-0.139832004904747,2.75
2012-11-11,-0.027057190736134846,3.0
2012-11-12,0.0,2.0
2012-11-13,-0.13722053170204163,2.5
2012-11-14,0.2443084716796875,2.0
2012-11-15,-0.13575085997581482,2.0
2012-11-16,0.03445917367935181,3.2
2012-11-17,0.30830591917037964,2.3333333333333335
2012-11-20,-0.9656311869621277,4.0
2012-11-24,-0.5780315697193146,3.0
2012-11-26,0.0,2.0
2012-11-27,-0.28479162851969403,4.0
2012-11-28,-0.2960141897201538,2.6
2012-11-29,0.18696086406707763,3.0
2012-11-30,-0.3049370527267456,2.6
2012-12-06,-0.3173146605491638,2.2
2012-12-07,0.18580732742945352,6.0
2012-12-08,-0.4420631527900696,4.5
2012-12-09,-0.5089819431304932,2.0
2012-12-10,-0.5168389081954956,2.0
2012-12-12,0.4545998275279999,3.0
2012-12-18,-0.4801056981086731,2.0
2012-12-19,-0.3015571355819702,2.6
2012-12-20,-0.2517747938632965,2.0
2012-12-21,-0.8320557475090027,2.0
2012-12-25,-0.5593930929899216,2.5
2012-12-26,-0.6610259413719177,2.0
2012-12-27,0.37661442160606384,3.5
2012-12-29,-0.1727515459060669,2.3333333333333335
2012-12-31,-0.33571377396583557,2.0
2013-01-07,0.8809283971786499,2.0
2013-01-08,-0.6892630457878113,5.0
2013-01-09,0.47459447383880615,3.0
2013-01-10,0.0,3.0
2013-01-16,0.5193964242935181,3.2
2013-01-17,-0.578406286239624,6.0
2013-01-18,-0.440185546875,2.2
2013-01-20,0.0,2.0
2013-01-21,0.15866931279500326,6.666666666666667
2013-01-22,-0.28517147302627566,2.6
2013-01-23,0.28347659707069395,3.2
2013-01-24,-0.13429045677185059,2.8
2013-01-25,0.3003443777561188,2.0
2013-01-27,0.09379310607910156,2.4
2013-01-28,0.9299746751785278,2.0
2013-01-29,0.13308151066303253,2.0
2013-01-30,0.08147841691970825,2.0
2013-01-31,-0.27759088277816774,2.6
2013-02-01,-0.1376315951347351,3.0
2013-02-02,-0.0794947862625122,3.2
2013-02-03,0.0,6.0
2013-02-04,-0.8070721328258514,3.0
2013-02-05,0.7559805512428284,3.0
2013-02-06,-0.49328938126564026,3.0
2013-02-09,-0.14332849979400636,5.4
2013-02-10,0.0,3.6666666666666665
2013-02-11,-0.10056785345077515,3.2
2013-02-12,-0.7206557393074036,2.0
2013-02-13,-0.6221452951431274,2.0
2013-02-14,0.0,3.0
2013-02-15,-0.1905118703842163,2.4
2013-02-17,-0.5868138074874878,3.0
2013-02-19,-0.6299428641796112,2.5
2013-02-20,-0.48783427476882935,2.0
2013-02-21,0.2212119698524475,2.6666666666666665
2013-02-22,-0.018265515565872192,2.5
2013-02-23,-0.0973899781703949,4.8
2013-02-24,0.9048004150390625,2.0
2013-02-28,0.0,2.0
2013-03-01,-0.2612918019294739,2.0
2013-03-03,0.0,2.0
2013-03-05,0.025592601299285887,2.0
2013-03-06,0.6881042122840881,2.0
2013-03-07,-0.0034633994102478026,2.0
2013-03-08,0.0,2.0
2013-03-10,-0.48907965421676636,2.0
2013-03-11,0.6268672347068787,3.0
2013-03-13,-0.3934938460588455,3.5
2013-03-14,-0.03720453977584839,2.4
2013-03-15,0.0,3.0
2013-03-18,-0.0831511914730072,8.5
2013-03-19,0.03618069887161255,7.4
2013-03-20,0.3741520841916402,2.0
2013-03-24,0.0,3.0
2013-03-25,0.15506381392478943,2.0
2013-03-27,0.0,2.0
2013-03-30,0.0,2.0
2013-03-31,0.09321239590644836,3.0
2013-04-01,0.0,3.0
2013-04-02,0.6180093288421631,2.6666666666666665
2013-04-03,0.5143788059552511,2.0
2013-04-04,0.37026429176330566,2.5
2013-04-05,-0.20618870854377747,5.5
2013-04-08,0.4468915820121765,2.6
2013-04-09,0.0,2.0
2013-04-10,0.0665971279144287,2.4
2013-04-11,0.46884440183639525,2.2
2013-04-12,-0.0016944209734598796,2.3333333333333335
2013-04-15,0.11091402769088746,2.6
2013-04-16,-0.13255389928817748,2.0
2013-04-17,-0.29396235942840576,2.0
2013-04-18,0.06530765295028687,2.2
2013-04-19,0.9761285185813904,2.0
2013-04-24,0.4052733927965164,2.0
2013-04-25,0.0,3.0
2013-04-26,0.0,2.25
2013-04-27,0.0,2.0
2013-04-29,0.26992039382457733,2.75
2013-04-30,0.014759838581085205,2.0
2013-05-01,0.1992010474205017,2.25
2013-05-02,-0.21284820437431334,3.4
2013-05-03,-0.34335339069366455,2.0
2013-05-06,0.1931143283843994,3.0
2013-05-07,0.9156101942062378,2.0
2013-05-08,0.06783415079116821,2.4
2013-05-09,0.37450623512268066,2.4
2013-05-10,0.28473556637763975,3.2
2013-05-11,-0.08426346182823181,4.8
2013-05-12,-0.3504578173160553,2.75
2013-05-13,-0.18675153255462645,2.6
2013-05-14,-0.11811367273330689,2.6
2013-05-15,-0.1902515172958374,3.4
2013-05-16,-0.422098308801651,2.5
2013-05-17,0.6984370052814484,2.25
2013-05-18,0.16746607422828674,2.25
2013-05-19,0.407568621635437,2.0
2013-05-20,0.18374836444854736,2.0
2013-05-21,-0.05626896619796753,2.4
2013-05-22,-0.15637022852897645,2.2
2013-05-23,0.1407128393650055,2.0
2013-05-24,-0.5042002201080322,2.0
2013-05-28,-0.062290513515472413,3.2
2013-05-29,0.16971031427383423,2.4
2013-05-30,0.2124461531639099,6.4
2013-05-31,0.5105920135974884,4.0
2013-06-01,-0.17777526378631592,3.6666666666666665
2013-06-02,-0.06786257028579712,2.5
2013-06-03,-0.2788069248199463,2.5
2013-06-04,0.03978881239891052,2.6
2013-06-05,-0.43169257044792175,3.0
2013-06-06,0.018817543983459473,2.4
2013-06-07,-0.16002570390701293,2.4
2013-06-08,0.0,2.6666666666666665
2013-06-09,0.11180469989776612,2.8
2013-06-10,0.26431448459625245,2.2
2013-06-11,0.11123909950256347,2.6
2013-06-12,-0.10127277374267578,2.4
2013-06-13,0.481156325340271,2.2
2013-06-14,-0.025496554374694825,2.2
2013-06-15,0.4867132604122162,4.0
2013-06-16,0.47257802486419676,2.4
2013-06-17,0.05427112579345703,4.8
2013-06-18,-0.06999324560165406,2.4
2013-06-19,0.06721762816111247,2.0
2013-06-20,0.0,3.0
2013-06-21,-0.44549630880355834,3.6
2013-06-22,0.0,2.0
2013-06-23,0.0,3.0
2013-06-26,0.1548482894897461,3.0
2013-06-27,0.09055240154266357,2.2
2013-06-29,-0.496052622795105,2.0
2013-07-01,-0.23077163100242615,3.0
2013-07-02,-0.3562488675117493,2.2
2013-07-03,0.11342707872390748,2.6
2013-07-04,0.8915479779243469,2.0
2013-07-06,-0.019301176071166992,2.6666666666666665
2013-07-08,-0.4589550495147705,2.0
2013-07-09,-0.07223173975944519,2.25
2013-07-10,0.1897641897201538,2.4
2013-07-11,0.058074527978897096,2.4
2013-07-12,0.16898339986801147,2.2
2013-07-13,0.1812284469604492,2.6
2013-07-14,0.9600404500961304,3.0
2013-07-15,0.09899266958236694,2.4
2013-07-16,-0.03361475467681885,4.6
2013-07-17,-0.04013045430183411,2.4
2013-07-18,0.15317115783691407,2.8
2013-07-19,0.38035696744918823,4.2
2013-07-20,0.0,3.0
2013-07-21,0.27572986483573914,2.0
2013-07-22,-0.49540527661641437,2.6666666666666665
2013-07-23,0.11595839262008667,2.5
2013-07-24,0.3016101837158203,2.4
2013-07-25,0.10423823595046997,2.6
2013-07-26,-0.3359857678413391,3.2
2013-07-27,-0.2497287631034851,3.6
2013-07-28,0.0,3.0
2013-07-29,0.05569528341293335,2.8
2013-07-30,0.17726730108261107,2.4
2013-07-31,0.25610755681991576,2.2
2013-08-01,0.1998453140258789,4.0
2013-08-02,0.11036286354064942,2.4
2013-08-03,0.0596469521522522,2.2
2013-08-05,0.0705337643623352,3.2
2013-08-06,-0.6062588453292846,3.4
2013-08-07,0.08118236064910889,3.8
2013-08-08,0.2709721565246582,2.2
2013-08-09,0.0,2.0
2013-08-11,-0.6374952793121338,2.0
2013-08-12,-0.0015038132667541503,2.2
2013-08-13,-0.1497506856918335,2.4
2013-08-14,0.22936439514160156,3.4
2013-08-15,0.0,3.0
2013-08-16,0.7010744214057922,2.0
2013-08-19,0.307222455739975,5.5
2013-08-20,-0.6108481287956238,3.0
2013-08-22,0.27379995584487915,12.0
2013-08-23,-0.10919642448425293,3.0
2013-08-27,0.0,14.0
2013-08-28,-0.28229351043701173,2.6
2013-08-29,-0.06427007913589478,3.75
2013-08-30,-0.09932982921600342,2.5
2013-08-31,-0.21247902512550354,4.5
2013-09-01,-0.6049399375915527,4.666666666666667
2013-09-03,0.0,2.0
2013-09-04,-0.1776997148990631,3.2
2013-09-05,-0.2542221426963806,3.0
2013-09-06,0.14312630891799927,2.5
2013-09-09,-0.678001981973648,3.0
2013-09-10,0.36675540208816526,2.2
2013-09-11,0.1886650174856186,2.75
2013-09-12,0.32751805782318116,2.2
2013-09-13,-0.041370856761932376,2.4
2013-09-14,0.8514590263366699,3.0
2013-09-15,-0.42761993408203125,2.0
2013-09-16,-0.24699285626411438,2.0
2013-09-17,0.3276529908180237,2.0
2013-09-18,0.4632050275802612,2.2
2013-09-19,0.313590129216512,2.3333333333333335
2013-09-20,-0.1427634835243225,5.2
2013-09-21,-0.34434072971343993,3.2
2013-09-22,-0.26952632069587706,2.6
2013-09-24,-0.4789042115211487,2.6
2013-09-25,0.041955089569091795,2.2
2013-09-26,-0.13400965929031372,2.6
2013-09-27,0.5799870014190673,2.4
2013-09-28,0.09721074253320694,2.25
2013-09-30,0.020633995532989502,2.6
2013-10-01,0.24784945845603942,3.0
2013-10-02,-0.25100895166397097,2.0
2013-10-03,-0.5056242942810059,3.3333333333333335
2013-10-04,0.3105173230171204,2.0
2013-10-05,-0.33808557987213134,2.4
2013-10-07,0.0,3.0
2013-10-08,0.24134647846221924,2.3333333333333335
2013-10-09,0.02680899699529012,3.0
2013-10-10,-0.12866337299346925,2.4
2013-10-11,0.1730831265449524,4.2
2013-10-14,0.07956512769063313,4.333333333333333
2013-10-15,0.1231887936592102,3.8
2013-10-16,0.01069929003715515,2.2
2013-10-17,0.20208014249801637,3.4
2013-10-18,-0.11149203777313232,5.2
2013-10-19,0.16108455061912536,5.2
2013-10-20,-0.5802223682403564,5.0
2013-10-21,0.023628425598144532,3.0
2013-10-22,0.2529495120048523,2.2
2013-10-23,-0.17960911989212036,3.0
2013-10-24,0.2310182809829712,4.0
2013-10-25,-0.14549930095672609,2.2
2013-10-26,-0.4444936513900757,3.2
2013-10-27,-0.5276087522506714,5.5
2013-10-28,0.0,2.2
2013-10-29,0.4239269644021988,3.5
2013-10-30,-0.09898585081100464,2.0
2013-10-31,-0.6226102232933044,3.8
2013-11-01,-0.40480751991271974,2.8
2013-11-02,-0.004308834671974182,4.75
2013-11-04,0.3615985631942749,3.0
2013-11-05,-0.26649988889694215,2.6
2013-11-06,0.16811095476150512,2.2
2013-11-07,-0.3652969002723694,2.0
2013-11-08,-0.04944014549255371,3.8
2013-11-11,0.20649944245815277,2.25
2013-11-12,0.14447766542434692,3.2
2013-11-13,-0.6117085814476013,2.4
2013-11-14,-0.26693143844604494,2.2
2013-11-15,-0.02581050992012024,2.8
2013-11-16,-0.0762179970741272,2.2
2013-11-17,-0.26313328742980957,2.0
2013-11-18,0.2840846538543701,2.2
2013-11-19,0.3558475494384766,2.4
2013-11-20,-0.2943930149078369,7.2
2013-11-21,-0.5960445046424866,7.8
2013-11-22,-0.06602593660354614,4.4
2013-11-23,-0.0841103196144104,2.2
2013-11-24,-0.42797982692718506,5.2
2013-11-25,-0.3555320739746094,3.2
2013-11-26,0.0,3.2
2013-11-27,-0.1932888150215149,3.4
2013-11-28,-0.2985797882080078,2.6
2013-11-29,0.0,4.0
2013-11-30,-0.9521977305412292,2.0
2013-12-01,-0.18677608966827391,2.4
2013-12-02,0.09261806607246399,18.2
2013-12-03,0.23155862092971802,8.0
2013-12-04,-0.2704256296157837,2.6
2013-12-05,-0.29512045383453367,5.2
2013-12-06,0.09607034921646118,2.4
2013-12-07,-0.1206964135169983,2.8
2013-12-08,0.6276094714800516,2.3333333333333335
2013-12-09,-0.23278567790985108,2.8
2013-12-10,-0.283210301399231,4.6
2013-12-11,0.19238966703414917,3.2
2013-12-12,0.3108802795410156,3.2
2013-12-13,0.510391092300415,3.0
2013-12-14,0.28252124786376953,3.0
2013-12-15,-0.009943413734436034,3.2
2013-12-16,-0.40565909147262574,2.6
2013-12-17,-0.1363962173461914,3.8
2013-12-18,-0.08447269201278687,2.0
2013-12-19,0.054753577709198,2.2
2013-12-20,0.06986312866210938,2.8
2013-12-21,-0.1260353922843933,2.2
2013-12-22,-0.4204658269882202,3.6666666666666665
2013-12-23,0.21240084171295165,2.2
2013-12-24,0.3572674334049225,3.0
2013-12-25,-0.09886852502822877,2.8
2013-12-26,-0.01909024715423584,3.8
2013-12-27,0.133574378490448,3.0
2013-12-28,-0.3009606719017029,4.6
2013-12-29,-0.4982455223798752,2.5
2013-12-30,0.49879037141799926,2.0
2013-12-31,0.24234354496002197,3.0
2014-01-01,0.2865865588188171,3.8
2014-01-02,-0.356537401676178,2.8
2014-01-03,-0.30755813121795655,3.0
2014-01-04,0.08246500492095947,2.2
2014-01-05,-0.1880957841873169,2.2
2014-01-06,-0.3332363724708557,4.0
2014-01-07,0.3285963773727417,2.0
2014-01-08,0.07389947175979614,3.6
2014-01-09,-0.12314971685409545,3.0
2014-01-10,0.0076143860816955565,2.4
2014-01-11,-0.17590317726135254,3.2
2014-01-12,0.16240492463111877,3.8
2014-01-13,-0.26058757305145264,3.8
2014-01-14,0.03941214084625244,7.8
2014-01-15,0.04926732778549194,4.4
2014-01-16,-0.08162822723388671,2.2
2014-01-17,-0.08379111886024475,2.8
2014-01-18,-0.08660693168640136,2.0
2014-01-19,0.07693320512771606,3.0
2014-01-20,-0.29873123168945315,2.2
2014-01-21,-0.0646635890007019,2.4
2014-01-22,-0.18687009811401367,2.6
2014-01-23,-0.03612195253372193,2.6
2014-01-24,0.049996447563171384,9.0
2014-01-25,0.10433993339538575,2.4
2014-01-26,-0.2276702880859375,3.4
2014-01-27,-0.2530092716217041,4.8
2014-01-28,-0.020235502719879152,2.4
2014-01-29,0.01619046926498413,2.4
2014-01-30,0.21716749668121338,3.8
2014-01-31,0.04065347909927368,2.4
2014-02-01,-0.02290022373199463,5.0
2014-02-02,-0.12418125867843628,2.6
2014-02-03,0.20169225931167603,2.2
2014-02-04,-0.18928691148757934,2.2
2014-02-05,0.02194324731826782,5.4
2014-02-06,-0.5481813669204711,5.2
2014-02-07,-0.17971081733703614,2.6
2014-02-08,-0.2683966040611267,2.6
2014-02-09,-0.49557672142982484,9.8
2014-02-10,-0.03146052360534668,2.2
2014-02-11,-0.30240702629089355,3.4
2014-02-12,-0.22260967493057252,2.2
2014-02-13,-0.5595182418823242,2.8
2014-02-14,-0.13944850564002992,2.8
2014-02-15,0.1861393928527832,3.2
2014-02-16,-0.13779382705688475,2.0
2014-02-17,0.22116881608963013,6.2
2014-02-18,0.3190146565437317,3.8
2014-02-19,-0.19019001126289367,3.2
2014-02-20,-0.22384711503982543,3.4
2014-02-21,0.8714125514030456,2.4
2014-02-22,0.20820281505584717,4.8
2014-02-23,-0.33670427799224856,3.2
2014-02-24,-0.11180311441421509,4.6
2014-02-25,-0.1075708031654358,2.6
2014-02-26,0.020041072368621828,3.0
2014-02-27,0.1397926926612854,2.4
2014-02-28,0.35836062431335447,4.8
2014-03-01,0.5583985090255738,2.6
2014-03-02,-0.07796677350997924,2.8
2014-03-03,0.3452941536903381,2.4
2014-03-04,0.6877334475517273,2.8
2014-03-05,-0.2726582407951355,3.4
2014-03-06,0.0,2.2
2014-03-07,0.007510244846343994,3.0
2014-03-08,0.0,3.2
2014-03-09,0.0,2.4
2014-03-10,0.2917407214641571,4.8
2014-03-11,-0.21714515686035157,3.2
2014-03-12,0.19104427099227905,2.6
2014-03-13,-0.21496052742004396,2.4
2014-03-14,0.2180118441581726,3.0
2014-03-15,0.4961604714393616,2.2
2014-03-16,0.06863257884979249,2.2
2014-03-17,-0.2536911129951477,5.0
2014-03-18,-0.539691710472107,2.2
2014-03-19,0.35274438858032225,3.0
2014-03-20,-0.15705751180648803,2.4
2014-03-21,0.013312715291976928,2.2
2014-03-22,-0.034431636333465576,2.5
2014-03-23,0.3518154174089432,5.75
2014-03-24,-0.4221650242805481,2.2
2014-03-25,-0.1095343828201294,4.0
2014-03-26,0.1627377152442932,2.4
2014-03-27,-0.1617993712425232,3.2
2014-03-28,-0.36901490688323973,6.6
2014-03-29,-0.007524514198303222,3.2
2014-03-30,0.0665102481842041,2.2
2014-03-31,-0.002668285369873047,2.4
2014-04-01,0.20943470001220704,3.2
2014-04-02,0.5422032713890076,2.4
2014-04-03,-0.19005037546157838,3.6
2014-04-04,-0.4150207042694092,2.8
2014-04-05,-0.08490054607391358,5.4
2014-04-06,-0.36856918334960936,2.8
2014-04-07,-0.29905861616134644,6.6
2014-04-08,-0.1977096438407898,5.2
2014-04-09,-0.35798585414886475,2.8
2014-04-10,-0.5449261546134949,5.2
2014-04-11,-0.08627173900604249,2.4
2014-04-12,-0.14698022603988647,2.8
2014-04-13,0.19623347520828247,5.8
2014-04-14,-0.3449155390262604,7.6
2014-04-15,-0.023673176765441895,2.0
2014-04-16,0.6561332702636719,5.6
2014-04-17,-0.017947745323181153,4.2
2014-04-18,-0.1498010277748108,4.2
2014-04-19,-0.10052554607391358,2.8
2014-04-20,-0.4541712999343872,10.8
2014-04-21,0.13000743389129638,3.4
2014-04-22,0.046012592315673825,2.6
2014-04-23,-0.23897857666015626,2.6
2014-04-24,0.0008430242538452149,3.4
2014-04-25,0.17958920001983641,2.8
2014-04-26,-0.3229276180267334,2.0
2014-04-27,-0.36774271726608276,2.0
2014-04-28,-0.11162798404693604,3.4
2014-04-29,0.01392272710800171,3.0
2014-04-30,0.1954747438430786,3.2
2014-05-01,-0.09752623438835144,3.4
2014-05-02,-0.11619962453842163,2.2
2014-05-03,0.05302923917770386,2.4
2014-05-05,-0.1723996639251709,5.0
2014-05-06,-0.21920305490493774,4.4
2014-05-07,-0.39368308782577516,4.0
2014-05-08,-0.27103419303894044,5.4
2014-05-09,-0.15217525362968445,3.6
2014-05-10,-0.38572338223457336,3.0
2014-05-11,0.37389108538627625,2.5
2014-05-12,-0.0010121583938598633,3.0
2014-05-13,0.0,5.2
2014-05-14,0.0844205379486084,2.2
2014-05-15,-0.6148324370384216,2.8
2014-05-16,0.05185192823410034,2.6
2014-05-17,-0.22743821144104004,2.8
2014-05-18,-0.2609916925430298,4.333333333333333
2014-05-19,0.1255896806716919,2.4
2014-05-20,-0.09427393674850464,4.0
2014-05-21,-0.17351146936416625,3.0
2014-05-22,0.14964281916618347,2.4
2014-05-23,0.13454809188842773,2.8
2014-05-24,0.03408076763153076,2.4
2014-05-25,-0.06219074726104736,2.0
2014-05-26,-0.25733216404914855,2.4
2014-05-27,-0.1894201397895813,2.8
2014-05-28,-0.20879569053649902,2.6
2014-05-29,0.27959887981414794,6.2
2014-05-30,0.04347096681594849,3.2
2014-05-31,-0.26509990692138674,2.8
2014-06-02,-0.013660120964050292,2.6
2014-06-03,-0.06445075273513794,2.6
2014-06-04,0.0016641020774841309,2.6
2014-06-05,-0.27962230443954467,2.8
2014-06-06,0.23748787641525268,2.2
2014-06-07,0.29226562976837156,2.0
2014-06-08,0.29373370856046677,2.0
2014-06-09,0.33474714756011964,3.2
2014-06-10,-0.4422955334186554,3.8
2014-06-11,-0.2665045976638794,3.2
2014-06-12,-0.28618267774581907,2.8
2014-06-13,0.06245113611221313,2.4
2014-06-15,-0.19452530145645142,6.8
2014-06-16,0.5361438155174255,3.4
2014-06-17,0.30351221561431885,2.0
2014-06-18,0.09632753133773804,3.4
2014-06-19,0.1757385551929474,3.0
2014-06-20,0.07762603759765625,3.4
2014-06-21,0.278764009475708,2.4
2014-06-22,0.05060102939605713,3.0
2014-06-23,-0.23118861317634581,2.4
2014-06-24,0.11194689273834228,4.8
2014-06-25,0.008787417411804199,2.8
2014-06-26,0.37402470111846925,2.2
2014-06-27,0.15129650831222535,2.6
2014-06-28,0.17594009637832642,3.0
2014-06-29,-0.24970277547836303,3.2
2014-06-30,0.02839064598083496,2.2
2014-07-01,0.6093911409378052,2.4
2014-07-02,-0.3884527087211609,2.2
2014-07-03,-0.5191245675086975,4.4
2014-07-04,-0.15196460485458374,3.0
2014-07-05,0.829092264175415,2.0
2014-07-06,0.9178169965744019,3.0
2014-07-07,-0.11827201843261718,2.4
2014-07-08,-0.12963855266571045,2.2
2014-07-09,0.4293902277946472,2.2
2014-07-10,0.22963203191757203,2.2
2014-07-11,-0.3429029703140259,2.2
2014-07-12,-0.22719266017278036,2.3333333333333335
2014-07-13,0.0,5.0
2014-07-14,0.0,2.6
2014-07-15,-0.003561663627624512,7.0
2014-07-16,-0.3163598895072937,6.4
2014-07-17,-0.06066834330558777,3.2
2014-07-18,-0.18042014837265014,4.0
2014-07-19,0.029607462882995605,3.2
2014-07-20,-0.11405233542124431,2.6666666666666665
2014-07-21,0.012500059604644776,3.2
2014-07-22,-0.39715092778205874,2.2
2014-07-23,-0.03125762939453125,2.6
2014-07-24,0.30338277816772463,2.4
2014-07-25,0.08191071748733521,2.6
2014-07-26,0.0,2.5
2014-07-27,-0.777317464351654,3.0
2014-07-28,0.47533050179481506,2.0
2014-07-29,-0.08815982341766357,3.2
2014-07-30,-0.05123997330665588,3.4
2014-07-31,0.197609806060791,3.0
2014-08-01,0.0,6.0
2014-08-04,0.0,2.0
2014-08-06,0.5366995135943095,3.3333333333333335
2014-08-07,0.2248983860015869,3.8
2014-08-08,0.15388011932373047,2.0
2014-08-09,-0.1745599309603373,2.3333333333333335
2014-08-10,0.7407126426696777,2.0
2014-08-11,-0.1002657175064087,2.2
2014-08-12,-0.23618663847446442,2.75
2014-08-13,-0.052237510681152344,2.25
2014-08-14,0.5213001847267151,2.6
2014-08-15,0.024947547912597658,2.4
2014-08-16,0.6367339968681336,2.2
2014-08-17,0.40213576555252073,4.8
2014-08-18,-0.06262900829315185,2.2
2014-08-19,-0.10874317288398742,2.4
2014-08-20,0.13275729417800902,4.6
2014-08-21,-0.08473297953605652,2.0
2014-08-22,0.13035377860069275,2.0
2014-08-23,0.3270491361618042,2.0
2014-08-24,0.2998130559921265,9.4
2014-08-25,-0.2406414270401001,3.2
2014-08-26,0.33736860752105713,2.6
2014-08-27,-0.17507047653198243,3.0
2014-08-28,-0.1084180235862732,2.0
2014-08-29,0.6922112226486206,2.2
2014-08-30,-0.023554325103759766,2.4
2014-08-31,-0.12592720985412598,2.0
2014-09-02,0.1815003514289856,3.6
2014-09-03,0.14171231389045716,2.4
2014-09-04,-0.2722394347190857,4.2
2014-09-05,-0.33177515864372253,2.8
2014-09-06,0.09749039411544799,5.8
2014-09-07,-0.1895974636077881,4.0
2014-09-08,-0.15545257329940795,2.2
2014-09-09,0.21333640217781066,4.0
2014-09-10,0.06681292057037354,4.0
2014-09-11,0.05131740570068359,3.0
2014-09-12,-0.1432724714279175,4.2
2014-09-13,-0.015143013000488282,2.8
2014-09-14,-0.24456968903541565,2.4
2014-09-15,0.25135624408721924,4.0
2014-09-16,-0.09619861841201782,2.4
2014-09-17,-0.0475496768951416,2.4
2014-09-18,-0.05004342794418335,4.4
2014-09-19,-0.11144778728485108,2.2
2014-09-20,-0.7668822407722473,2.0
2014-09-21,-0.13789615035057068,3.75
2014-09-22,0.028058183193206788,2.2
2014-09-23,0.3651749849319458,3.6
2014-09-24,0.15483137369155883,3.6
2014-09-25,0.09887838363647461,2.0
2014-09-26,0.5172632455825805,2.8
2014-09-27,0.6646003961563111,3.6
2014-09-28,-0.28868724405765533,2.25
2014-09-29,0.2860828161239624,3.2
2014-09-30,-0.08396009206771851,3.6
2014-10-01,0.0,3.0
2014-10-02,0.11808624267578124,4.4
2014-10-03,0.3121070027351379,2.8
2014-10-04,-0.051636767387390134,4.0
2014-10-05,0.19065146446228026,2.0
2014-10-06,-0.5440785408020019,3.4
2014-10-07,0.3042667984962463,9.8
2014-10-08,-0.027971339225769044,2.2
2014-10-09,-0.23961132764816284,2.6
